source_path,metadata_date,filename_date,folder_date,filesystem_date,checked_sources,status,reference_date,reference_source,target_folder,target_filename,target_path,action,metadata_action,metadata_message,error
E:\Resimler\2019\01\005.png,2019-01-19 13:43:34,,2019-01-01 00:00:00,2026-03-19 12:39:34,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005.png,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_01.jpg,2019-01-02 10:25:42,,2019-01-01 00:00:00,2026-03-19 12:39:28,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_01.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_02.jpg,2019-01-03 12:30:10,,2019-01-01 00:00:00,2026-03-19 12:39:28,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_02.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_03.jpg,2019-01-04 15:03:04,,2019-01-01 00:00:00,2026-03-19 12:39:28,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_03.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_04.jpg,2019-01-06 12:05:17,,2019-01-01 00:00:00,2026-03-19 12:39:28,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_04.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_05.jpg,2019-01-07 14:57:40,,2019-01-01 00:00:00,2026-03-19 12:39:30,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_05.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_06.jpg,2019-01-08 16:26:27,,2019-01-01 00:00:00,2026-03-19 12:39:30,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_06.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_07.jpg,2019-01-09 21:23:22,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_07.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_08.jpg,2019-01-10 10:30:00,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_08.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005_09.jpg,2019-01-11 09:28:40,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005_09.jpg,,SKIP_DUPLICATE,
